WK,Game Date,Opp,Result,G,GS,Rec,RecYds,RecAvg,RecLng,RecTD,RushAtt,RushYds,RushAvg,RushLng,RushTD,FUM,Lost,Player,Year
11,Bye,,,,,,,,,,,,,,,,, Martellus Bennett,2012
12,25-Nov,GB,W 38-10,1,1,3,44,14.7,17,0,--,--,--,--,--,--,--, Martellus Bennett,2012
13,3-Dec,@WAS,L 16-17,1,1,5,82,16.4,28,1,--,--,--,--,--,--,--, Martellus Bennett,2012
14,9-Dec,NO,W 52-27,1,1,5,32,6.4,11,1,--,--,--,--,--,--,--, Martellus Bennett,2012
15,16-Dec,@ATL,L 0-34,1,1,1,15,15,15,0,--,--,--,--,--,--,--, Martellus Bennett,2012
16,23-Dec,@BAL,L 14-33,1,1,4,27,6.8,11,0,--,--,--,--,--,--,--, Martellus Bennett,2012
17,30-Dec,PHI,W 42-7,1,1,1,15,15,15,0,--,--,--,--,--,--,--, Martellus Bennett,2012
1,11-Sep,@NYJ,L 24-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Martellus Bennett,2011
2,18-Sep,@SF,W 27-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Martellus Bennett,2011
3,26-Sep,WAS,W 18-16,1,1,1,6,6,6,0,--,--,--,--,--,--,--, Martellus Bennett,2011
4,2-Oct,DET,L 30-34,1,0,2,22,11,15,0,--,--,--,--,--,--,--, Martellus Bennett,2011
5,Bye,,,,,,,,,,,,,,,,, Martellus Bennett,2011
6,16-Oct,@NE,L 16-20,1,0,2,13,6.5,8,0,--,--,--,--,--,--,--, Martellus Bennett,2011
7,23-Oct,STL,W 34-7,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Martellus Bennett,2011
8,30-Oct,@PHI,L 7-34,1,1,0,0,--,--,0,--,--,--,--,--,--,--, Martellus Bennett,2011
9,6-Nov,SEA,W 23-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Martellus Bennett,2011
10,13-Nov,BUF,W 44-7,1,0,1,8,8,8,0,--,--,--,--,--,--,--, Martellus Bennett,2011
11,20-Nov,@WAS,W 27-24,1,1,3,31,10.3,14,0,--,--,--,--,--,--,--, Martellus Bennett,2011
12,24-Nov,MIA,W 20-19,1,0,1,8,8,8,0,--,--,--,--,--,--,--, Martellus Bennett,2011
13,4-Dec,@ARI,L 13-19,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Martellus Bennett,2011
14,11-Dec,NYG,L 34-37,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Martellus Bennett,2011
15,17-Dec,@TB,W 31-15,1,1,3,23,7.7,11,0,--,--,--,--,--,--,--, Martellus Bennett,2011
16,24-Dec,PHI,L 7-20,1,1,3,28,9.3,14,0,--,--,--,--,--,--,--, Martellus Bennett,2011
17,1-Jan,@NYG,L 14-31,1,0,1,5,5,5,0,--,--,--,--,--,--,--, Martellus Bennett,2011
1,12-Sep,@WAS,L 7-13,1,1,1,7,7,7,0,--,--,--,--,--,--,--, Martellus Bennett,2010
2,19-Sep,CHI,L 20-27,1,1,7,45,6.4,16,0,--,--,--,--,--,--,--, Martellus Bennett,2010
3,26-Sep,@HOU,W 27-13,1,1,3,26,8.7,14,0,--,--,--,--,--,--,--, Martellus Bennett,2010
4,Bye,,,,,,,,,,,,,,,,, Martellus Bennett,2010
5,10-Oct,TEN,L 27-34,1,0,2,19,9.5,11,0,--,--,--,--,--,--,--, Martellus Bennett,2010
6,17-Oct,@MIN,L 21-24,1,1,0,0,--,--,0,--,--,--,--,--,--,--, Martellus Bennett,2010
7,25-Oct,NYG,L 35-41,1,1,1,5,5,5,0,--,--,--,--,--,--,--, Martellus Bennett,2010
8,31-Oct,JAC,L 17-35,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Martellus Bennett,2010
9,7-Nov,@GB,L 7-45,1,0,3,20,6.7,15,0,--,--,--,--,--,--,--, Martellus Bennett,2010
10,14-Nov,@NYG,W 33-20,1,0,1,32,32,32,0,--,--,--,--,--,--,--, Martellus Bennett,2010
11,21-Nov,DET,W 35-19,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Martellus Bennett,2010
12,25-Nov,NO,L 27-30,1,1,2,17,8.5,9,0,--,--,--,--,--,--,--, Martellus Bennett,2010
13,5-Dec,@IND,W 38-35,1,1,3,24,8,11,0,--,--,--,--,--,--,--, Martellus Bennett,2010
14,12-Dec,PHI,L 27-30,1,1,4,30,7.5,11,0,--,--,--,--,--,--,--, Martellus Bennett,2010
15,19-Dec,WAS,W 33-30,1,0,1,2,2,2,0,--,--,--,--,--,--,--, Martellus Bennett,2010
16,25-Dec,@ARI,L 26-27,1,1,3,22,7.3,15,0,--,--,--,--,--,1,0, Martellus Bennett,2010
17,2-Jan,@PHI,W 14-13,1,1,2,11,5.5,11,0,--,--,--,--,--,--,--, Martellus Bennett,2010
1,8-Sep,@BUF,W 23-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
2,12-Sep,NYJ,W 13-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
3,22-Sep,TB,W 23-3,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
4,29-Sep,@ATL,W 30-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
5,6-Oct,@CIN,L 6-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
6,13-Oct,NO,W 30-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
7,20-Oct,@NYJ,L 27-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
8,27-Oct,MIA,W 27-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
9,3-Nov,PIT,W 55-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
10,Bye,,,,,,,,,,,,,,,,, Jake Bequette,2013
11,18-Nov,@CAR,L 20-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
12,24-Nov,DEN,W 34-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
13,1-Dec,@HOU,W 34-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
14,8-Dec,CLE,W 27-26,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
15,15-Dec,@MIA,L 20-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
16,22-Dec,@BAL,W 41-7,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
17,29-Dec,BUF,W 34-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2013
1,9-Sep,@TEN,W 34-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
2,16-Sep,ARI,L 18-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
3,23-Sep,@BAL,L 30-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
4,30-Sep,@BUF,W 52-28,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
5,7-Oct,DEN,W 31-21,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
6,14-Oct,@SEA,L 23-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
7,21-Oct,NYJ,W 29-26,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
8,28-Oct,@STL,W 45-7,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
9,Bye,,,,,,,,,,,,,,,,, Jake Bequette,2012
10,11-Nov,BUF,W 37-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
11,18-Nov,IND,W 59-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
12,22-Nov,@NYJ,W 49-19,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
13,2-Dec,@MIA,W 23-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
14,10-Dec,HOU,W 42-14,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
15,16-Dec,SF,L 34-41,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
16,23-Dec,@JAC,W 23-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
17,30-Dec,MIA,W 28-0,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jake Bequette,2012
1,4-Sep,@SEA,L 16-36,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2014
2,14-Sep,NYJ,W 31-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2014
3,21-Sep,@DET,L 7-19,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2014
4,28-Sep,@CHI,W 38-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2014
5,2-Oct,MIN,W 42-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2014
6,12-Oct,@MIA,W 27-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2014
7,19-Oct,CAR,W 38-17,1,0,1,2,2,2,0,--,--,--,--,--,--,--, Brandon Bostick,2014
8,26-Oct,@NO,L 23-44,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2014
9,Bye,,,,,,,,,,,,,,,,, Brandon Bostick,2014
10,9-Nov,CHI,W 55-14,1,0,1,1,1,1T,1,--,--,--,--,--,--,--, Brandon Bostick,2014
11,16-Nov,PHI,W 53-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2014
12,23-Nov,@MIN,W 24-21,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2014
13,30-Nov,NE,W 26-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2014
14,8-Dec,ATL,W 43-37,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2014
15,14-Dec,@BUF,L 13-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2014
16,21-Dec,@TB,W 20-3,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2014
17,28-Dec,DET,W 30-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2014
1,8-Sep,@SF,L 28-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2013
2,15-Sep,WAS,W 38-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2013
3,22-Sep,@CIN,L 30-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2013
4,Bye,,,,,,,,,,,,,,,,, Brandon Bostick,2013
5,6-Oct,DET,W 22-9,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2013
6,13-Oct,@BAL,W 19-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2013
7,20-Oct,CLE,W 31-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2013
8,27-Oct,@MIN,W 44-31,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2013
9,4-Nov,CHI,L 20-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2013
10,10-Nov,PHI,L 13-27,1,0,3,42,14,22T,1,--,--,--,--,--,--,--, Brandon Bostick,2013
11,17-Nov,@NYG,L 13-27,1,0,1,26,26,26,0,--,--,--,--,--,--,--, Brandon Bostick,2013
12,24-Nov,MIN,T 26-26,1,0,1,24,24,24,0,--,--,--,--,--,--,--, Brandon Bostick,2013
13,28-Nov,@DET,L 10-40,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Brandon Bostick,2013
14,8-Dec,ATL,W 22-21,1,0,2,28,14,19,0,--,--,--,--,--,--,--, Brandon Bostick,2013
15,15-Dec,@DAL,W 37-36,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Brandon Bostick,2013
13,30-Nov,CIN,L 13-14,1,1,1,17,17,17,0,--,--,--,--,--,--,--, Cameron Brate,2014
14,7-Dec,@DET,L 17-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Cameron Brate,2014
15,14-Dec,@CAR,L 17-19,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Cameron Brate,2014
16,21-Dec,GB,L 3-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Cameron Brate,2014
17,28-Dec,NO,L 20-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Cameron Brate,2014
1,7-Sep,@TB,W 20-14,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2014
2,14-Sep,DET,W 24-7,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2014
3,21-Sep,PIT,L 19-37,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2014
4,28-Sep,@BAL,L 10-38,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2014
5,5-Oct,CHI,W 31-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2014
1,8-Sep,SEA,L 7-12,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2013
2,15-Sep,@BUF,L 23-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2013
3,22-Sep,NYG,W 38-0,1,0,--,--,--,--,--,1,1,1,1,0,1,1, Richie Brockel,2013
4,Bye,,,,,,,,,,,,,,,,, Richie Brockel,2013
5,6-Oct,@ARI,L 6-22,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2013
6,13-Oct,@MIN,W 35-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2013
7,20-Oct,STL,W 30-15,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2013
8,24-Oct,@TB,W 31-13,1,0,1,12,12,12,0,--,--,--,--,--,--,--, Richie Brockel,2013
9,3-Nov,ATL,W 34-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2013
10,10-Nov,@SF,W 10-9,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2013
11,18-Nov,NE,W 24-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2013
12,24-Nov,@MIA,W 20-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2013
13,1-Dec,TB,W 27-6,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2013
14,8-Dec,@NO,L 13-31,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2013
15,15-Dec,NYJ,W 30-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2013
16,22-Dec,NO,W 17-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2013
17,29-Dec,@ATL,W 21-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2013
1,9-Sep,@TB,L 10-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
2,16-Sep,NO,W 35-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
3,20-Sep,NYG,L 7-36,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
4,30-Sep,@ATL,L 28-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
5,7-Oct,SEA,L 12-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
6,Bye,,,,,,,,,,,,,,,,, Richie Brockel,2012
7,21-Oct,DAL,L 14-19,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
8,28-Oct,@CHI,L 22-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
9,4-Nov,@WAS,W 21-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
10,11-Nov,DEN,L 14-36,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
11,18-Nov,TB,L 21-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
12,26-Nov,@PHI,W 30-22,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
13,2-Dec,@KC,L 21-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
14,9-Dec,ATL,W 30-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
15,16-Dec,@SD,W 31-7,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
16,23-Dec,OAK,W 17-6,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2012
17,30-Dec,@NO,W 44-38,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Richie Brockel,2012
1,11-Sep,@ARI,L 21-28,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2011
2,18-Sep,GB,L 23-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2011
3,25-Sep,JAC,W 16-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2011
4,2-Oct,@CHI,L 29-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2011
5,9-Oct,NO,L 27-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2011
6,16-Oct,@ATL,L 17-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2011
7,23-Oct,WAS,W 33-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2011
8,30-Oct,MIN,L 21-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2011
9,Bye,,,,,,,,,,,,,,,,, Richie Brockel,2011
10,13-Nov,TEN,L 3-30,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2011
11,20-Nov,@DET,L 35-49,1,0,1,5,5,5,0,--,--,--,--,--,--,--, Richie Brockel,2011
12,27-Nov,@IND,W 27-19,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2011
13,4-Dec,@TB,W 38-19,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2011
14,11-Dec,ATL,L 23-31,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2011
15,18-Dec,@HOU,W 28-13,1,1,1,4,4,4,0,1,7,7,7T,1,--,--, Richie Brockel,2011
16,24-Dec,TB,W 48-16,1,0,1,4,4,4,0,2,5,2.5,3,0,--,--, Richie Brockel,2011
17,1-Jan,@NO,L 17-45,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Richie Brockel,2011
1,7-Sep,JAC,W 34-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
2,15-Sep,@IND,W 30-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
3,21-Sep,WAS,W 37-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
4,28-Sep,@SF,L 21-26,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
5,5-Oct,STL,W 34-28,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
6,12-Oct,NYG,W 27-0,1,0,--,--,--,--,--,5,10,2,4,0,--,--, Trey Burton,2014
7,Bye,,,,,,,,,,,,,,,,, Trey Burton,2014
8,26-Oct,@ARI,L 20-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
9,2-Nov,@HOU,W 31-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
10,10-Nov,CAR,W 45-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
11,16-Nov,@GB,L 20-53,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
12,23-Nov,TEN,W 43-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
13,27-Nov,@DAL,W 33-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
14,7-Dec,SEA,L 14-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
15,14-Dec,DAL,L 27-38,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
16,20-Dec,@WAS,L 24-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
17,28-Dec,@NYG,W 34-26,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Trey Burton,2014
1,7-Sep,@PIT,L 27-30,1,1,2,47,23.5,47,0,--,--,--,--,--,--,--, Jordan Cameron,2014
2,14-Sep,NO,W 26-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2014
3,21-Sep,BAL,L 21-23,1,1,1,23,23,23,0,--,--,--,--,--,--,--, Jordan Cameron,2014
4,Bye,,,,,,,,,,,,,,,,, Jordan Cameron,2014
5,5-Oct,@TEN,W 29-28,1,1,3,33,11,19,0,--,--,--,--,--,--,--, Jordan Cameron,2014
6,12-Oct,PIT,W 31-10,1,1,3,102,34,51T,1,--,--,--,--,--,--,--, Jordan Cameron,2014
7,19-Oct,@JAC,L 6-24,1,1,1,5,5,5,0,--,--,--,--,--,--,--, Jordan Cameron,2014
8,26-Oct,OAK,W 23-13,1,1,3,40,13.3,21,0,--,--,--,--,--,--,--, Jordan Cameron,2014
9,2-Nov,TB,W 22-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2014
10,6-Nov,@CIN,W 24-3,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2014
11,16-Nov,HOU,L 7-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2014
12,23-Nov,@ATL,W 26-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2014
13,30-Nov,@BUF,L 10-26,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2014
14,7-Dec,IND,L 24-25,1,0,4,41,10.3,20,0,--,--,--,--,--,--,--, Jordan Cameron,2014
15,14-Dec,CIN,L 0-30,1,1,1,4,4,4,0,--,--,--,--,--,--,--, Jordan Cameron,2014
16,21-Dec,@CAR,L 13-17,1,1,3,88,29.3,81T,1,--,--,--,--,--,--,--, Jordan Cameron,2014
17,28-Dec,@BAL,L 10-20,1,1,3,41,13.7,30,0,--,--,--,--,--,--,--, Jordan Cameron,2014
1,8-Sep,MIA,L 10-23,1,1,9,108,12,22,1,--,--,--,--,--,--,--, Jordan Cameron,2013
2,15-Sep,@BAL,L 6-14,1,1,5,95,19,53,0,--,--,--,--,--,--,--, Jordan Cameron,2013
3,22-Sep,@MIN,W 31-27,1,1,6,66,11,19T,3,--,--,--,--,--,--,--, Jordan Cameron,2013
4,29-Sep,CIN,W 17-6,1,1,10,91,9.1,31,1,--,--,--,--,--,--,--, Jordan Cameron,2013
5,3-Oct,BUF,W 37-24,1,1,3,36,12,19,0,--,--,--,--,--,1,0, Jordan Cameron,2013
6,13-Oct,DET,L 17-31,1,1,5,64,12.8,33,0,--,--,--,--,--,--,--, Jordan Cameron,2013
7,20-Oct,@GB,L 13-31,1,1,7,55,7.9,15,1,--,--,--,--,--,--,--, Jordan Cameron,2013
8,27-Oct,@KC,L 17-23,1,1,4,81,20.3,37,0,--,--,--,--,--,--,--, Jordan Cameron,2013
9,3-Nov,BAL,W 24-18,1,1,1,4,4,4,0,--,--,--,--,--,--,--, Jordan Cameron,2013
10,Bye,,,,,,,,,,,,,,,,, Jordan Cameron,2013
11,17-Nov,@CIN,L 20-41,1,1,6,29,4.8,8,0,--,--,--,--,--,--,--, Jordan Cameron,2013
12,24-Nov,PIT,L 11-27,1,1,3,32,10.7,16,0,--,--,--,--,--,--,--, Jordan Cameron,2013
13,1-Dec,JAC,L 28-32,1,1,4,43,10.8,26,0,--,--,--,--,--,--,--, Jordan Cameron,2013
14,8-Dec,@NE,L 26-27,1,1,9,121,13.4,21,1,--,--,--,--,--,--,--, Jordan Cameron,2013
15,15-Dec,CHI,L 31-38,1,1,3,23,7.7,10,0,--,--,--,--,--,--,--, Jordan Cameron,2013
16,22-Dec,@NYJ,L 13-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2013
17,29-Dec,@PIT,L 7-20,1,0,5,69,13.8,24,0,--,--,--,--,--,--,--, Jordan Cameron,2013
1,9-Sep,PHI,L 16-17,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Jordan Cameron,2012
2,16-Sep,@CIN,L 27-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2012
3,23-Sep,BUF,L 14-24,1,0,5,45,9,18,0,--,--,--,--,--,--,--, Jordan Cameron,2012
4,27-Sep,@BAL,L 16-23,1,1,1,15,15,15,0,--,--,--,--,--,--,--, Jordan Cameron,2012
5,7-Oct,@NYG,L 27-41,1,0,2,26,13,21,0,--,--,--,--,--,--,--, Jordan Cameron,2012
6,14-Oct,CIN,W 34-24,1,1,2,38,19,23,0,--,--,--,--,--,--,--, Jordan Cameron,2012
7,21-Oct,@IND,L 13-17,1,1,1,4,4,4,0,--,--,--,--,--,--,--, Jordan Cameron,2012
8,28-Oct,SD,W 7-6,1,0,1,12,12,12,0,--,--,--,--,--,--,--, Jordan Cameron,2012
9,4-Nov,BAL,L 15-25,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Jordan Cameron,2012
10,Bye,,,,,,,,,,,,,,,,, Jordan Cameron,2012
11,18-Nov,@DAL,L 20-23,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Jordan Cameron,2012
12,25-Nov,PIT,W 20-14,1,1,2,12,6,7,1,--,--,--,--,--,--,--, Jordan Cameron,2012
13,2-Dec,@OAK,W 20-17,1,0,2,30,15,23,0,--,--,--,--,--,--,--, Jordan Cameron,2012
14,9-Dec,KC,W 30-7,1,1,1,10,10,10,0,--,--,--,--,--,--,--, Jordan Cameron,2012
15,16-Dec,WAS,L 21-38,1,1,3,34,11.3,28,0,--,--,--,--,--,--,--, Jordan Cameron,2012
16,23-Dec,@DEN,L 12-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2012
17,30-Dec,@PIT,L 10-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2012
1,11-Sep,CIN,L 17-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2011
2,18-Sep,@IND,W 27-19,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2011
3,25-Sep,MIA,W 17-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2011
4,2-Oct,TEN,L 13-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2011
5,Bye,,,,,,,,,,,,,,,,, Jordan Cameron,2011
6,16-Oct,@OAK,L 17-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2011
7,23-Oct,SEA,W 6-3,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2011
8,30-Oct,@SF,L 10-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Jordan Cameron,2011
9,6-Nov,@HOU,L 12-30,1,0,1,7,7,7,0,--,--,--,--,--,--,--, Jordan Cameron,2011
10,13-Nov,STL,L 12-13,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Jordan Cameron,2011
