WK,Game Date,Opp,Result,G,GS,Rec,RecYds,RecAvg,RecLng,RecTD,RushAtt,RushYds,RushAvg,RushLng,RushTD,FUM,Lost,Player,Year
3,09/22,TB,W23-3,1,1,3,41,13.7,20,2,--,--,--,--,--,--,--,Kenbrell Thompkins,2013
4,09/29,@ATL,W30-23,1,1,6,127,21.2,49,1,--,--,--,--,--,--,--,Kenbrell Thompkins,2013
5,10/06,@CIN,L6-13,1,1,3,16,5.3,6,0,--,--,--,--,--,--,--,Kenbrell Thompkins,2013
6,10/13,NO,W30-27,1,1,3,45,15.0,21,1,--,--,--,--,--,--,--,Kenbrell Thompkins,2013
7,10/20,@NYJ,L27-30,1,1,2,16,8.0,11,0,--,--,--,--,--,--,--,Kenbrell Thompkins,2013
8,10/27,MIA,W27-17,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Kenbrell Thompkins,2013
9,11/03,PIT,W55-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenbrell Thompkins,2013
10,Bye,,,,,,,,,,,,,,,,,Kenbrell Thompkins,2013
11,11/18,@CAR,L20-24,1,0,2,60,30.0,37,0,--,--,--,--,--,--,--,Kenbrell Thompkins,2013
12,11/24,DEN,W34-31,1,0,6,56,9.3,14,0,--,--,--,--,--,--,--,Kenbrell Thompkins,2013
13,12/01,@HOU,W34-31,1,1,1,16,16.0,16,0,--,--,--,--,--,--,--,Kenbrell Thompkins,2013
14,12/08,CLE,W27-26,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenbrell Thompkins,2013
15,12/15,@MIA,L20-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenbrell Thompkins,2013
16,12/22,@BAL,W41-7,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenbrell Thompkins,2013
17,12/29,BUF,W34-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenbrell Thompkins,2013
10,11/15,@STL,W37-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2015
11,11/22,DEN,L15-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2015
12,11/26,@GB,W17-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2015
13,12/06,SF,L20-26,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2015
14,12/13,WAS,L21-24,1,0,1,36,36.0,36,0,--,--,--,--,--,--,--,Deonte Thompson,2015
15,12/20,@MIN,L17-38,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2015
16,12/27,@TB,W26-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2015
17,01/03,DET,L20-24,1,0,1,45,45.0,45,0,--,--,--,--,--,--,--,Deonte Thompson,2015
1,09/07,CIN,L16-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2014
2,09/11,PIT,W26-6,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2014
15,12/14,GB,W21-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2014
16,12/21,@OAK,L24-26,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2014
17,12/28,@NE,W17-9,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2014
1,09/05,@DEN,L27-49,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2013
2,09/15,CLE,W14-6,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2013
3,09/22,HOU,W30-9,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2013
4,09/29,@BUF,L20-23,1,0,4,50,12.5,33,0,--,--,--,--,--,--,--,Deonte Thompson,2013
5,10/06,@MIA,W26-23,1,0,2,11,5.5,6,0,--,--,--,--,--,--,--,Deonte Thompson,2013
6,10/13,GB,L17-19,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2013
7,10/20,@PIT,L16-19,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2013
8,Bye,,,,,,,,,,,,,,,,,Deonte Thompson,2013
9,11/03,@CLE,L18-24,1,0,3,24,8.0,10,0,--,--,--,--,--,--,--,Deonte Thompson,2013
10,11/10,CIN,W20-17,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Deonte Thompson,2013
11,11/17,@CHI,L20-23,1,0,1,11,11.0,11,0,--,--,--,--,--,--,--,Deonte Thompson,2013
12,11/24,NYJ,W19-3,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2013
13,11/28,PIT,W22-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2013
14,12/08,MIN,W29-26,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2013
15,12/16,@DET,W18-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2013
16,12/22,NE,L7-41,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2013
17,12/29,@CIN,L17-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2013
1,09/10,CIN,W44-13,1,0,1,25,25.0,25,0,--,--,--,--,--,--,--,Deonte Thompson,2012
2,09/16,@PHI,L23-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2012
3,09/23,NE,W31-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2012
4,09/27,CLE,W23-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2012
5,10/07,@KC,W9-6,1,0,--,--,--,--,--,--,--,--,--,--,1,1,Deonte Thompson,2012
6,10/14,DAL,W31-29,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2012
7,10/21,@HOU,L13-43,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2012
8,Bye,,,,,,,,,,,,,,,,,Deonte Thompson,2012
9,11/04,@CLE,W25-15,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2012
10,11/11,OAK,W55-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2012
11,11/18,@PIT,W13-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2012
12,11/25,@SD,W16-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2012
13,12/02,PIT,L20-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2012
14,12/09,@WAS,L28-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2012
15,12/16,DEN,L17-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2012
16,12/23,NYG,W33-14,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Deonte Thompson,2012
17,12/30,@CIN,L17-23,1,0,4,26,6.5,11,0,--,--,--,--,--,--,--,Deonte Thompson,2012
17,01/03,@SF,L16-19,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2015
1,09/07,@ATL,L34-37,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2014
2,09/14,@CLE,L24-26,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2014
3,09/21,MIN,W20-9,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2014
4,09/28,@DAL,L17-38,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2014
5,10/05,TB,W37-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2014
6,Bye,,,,,,,,,,,,,,,,,Nick Toon,2014
7,10/19,@DET,L23-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2014
8,10/26,GB,W44-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2014
9,10/30,@CAR,W28-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2014
10,11/09,SF,L24-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2014
11,11/16,CIN,L10-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2014
12,11/24,BAL,L27-34,1,0,3,42,14.0,21,0,--,--,--,--,--,--,--,Nick Toon,2014
13,11/30,@PIT,W35-32,1,1,2,17,8.5,11T,1,--,--,--,--,--,--,--,Nick Toon,2014
14,12/07,CAR,L10-41,1,0,4,45,11.3,14,0,--,--,--,--,--,--,--,Nick Toon,2014
15,12/15,@CHI,W31-15,1,0,4,43,10.8,17,0,--,--,--,--,--,1,1,Nick Toon,2014
16,12/21,ATL,L14-30,1,0,3,44,14.7,21,0,1,4,4.0,4,0,--,--,Nick Toon,2014
17,12/28,@TB,W23-20,1,1,1,24,24.0,24,0,--,--,--,--,--,--,--,Nick Toon,2014
1,09/08,ATL,W23-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2013
2,09/15,@TB,W16-14,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2013
3,09/22,ARI,W31-7,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2013
4,09/30,MIA,W38-17,1,1,1,18,18.0,18,0,--,--,--,--,--,--,--,Nick Toon,2013
5,10/06,@CHI,W26-18,1,1,1,35,35.0,35,0,--,--,--,--,--,--,--,Nick Toon,2013
6,10/13,@NE,L27-30,1,1,1,7,7.0,7,0,--,--,--,--,--,--,--,Nick Toon,2013
7,Bye,,,,,,,,,,,,,,,,,Nick Toon,2013
8,10/27,BUF,W35-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2013
9,11/03,@NYJ,L20-26,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Nick Toon,2013
10,11/10,DAL,W49-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2013
11,11/17,SF,W23-20,1,0,1,8,8.0,8,0,--,--,--,--,--,--,--,Nick Toon,2013
12,11/21,@ATL,W17-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2013
13,12/02,@SEA,L7-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2013
14,12/08,CAR,W31-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2013
15,12/15,@STL,L16-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2013
16,12/22,@CAR,L13-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2013
17,12/29,TB,W42-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick Toon,2013
11,11/19,@JAC,L13-19,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Andrew Turzilli,2015
12,11/29,OAK,L21-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Andrew Turzilli,2015
13,12/06,JAC,W42-39,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Andrew Turzilli,2015
14,12/13,@NYJ,L8-30,1,0,2,25,12.5,18,0,--,--,--,--,--,--,--,Andrew Turzilli,2015
15,12/20,@NE,L16-33,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Andrew Turzilli,2015
16,12/27,HOU,L6-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Andrew Turzilli,2015
17,01/03,@IND,L24-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Andrew Turzilli,2015
6,10/12,@BUF,W37-22,1,0,1,43,43.0,43T,1,--,--,--,--,--,--,--,Brian Tyms,2014
7,10/16,NYJ,W27-25,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Tyms,2014
8,10/26,CHI,W51-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Tyms,2014
9,11/02,DEN,W43-21,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Brian Tyms,2014
10,Bye,,,,,,,,,,,,,,,,,Brian Tyms,2014
11,11/16,@IND,W42-20,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Brian Tyms,2014
12,11/23,DET,W34-9,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Tyms,2014
13,11/30,@GB,L21-26,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Tyms,2014
14,12/07,@SD,W23-14,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Tyms,2014
15,12/14,MIA,W41-13,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Brian Tyms,2014
16,12/21,@NYJ,W17-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Tyms,2014
17,12/28,BUF,L9-17,1,1,4,39,9.8,18,0,--,--,--,--,--,--,--,Brian Tyms,2014
8,10/27,@KC,L17-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Tyms,2013
9,11/03,BAL,W24-18,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Tyms,2013
10,Bye,,,,,,,,,,,,,,,,,Brian Tyms,2013
11,11/17,@CIN,L20-41,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Brian Tyms,2013
12,11/24,PIT,L11-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Tyms,2013
14,12/08,@NE,L26-27,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Brian Tyms,2013
15,12/15,CHI,L31-38,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Tyms,2013
16,12/22,@NYJ,L13-24,1,0,2,12,6.0,6,0,--,--,--,--,--,--,--,Brian Tyms,2013
17,12/29,@PIT,L7-20,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Brian Tyms,2013
1,09/14,@SF,L3-20,1,1,6,63,10.5,19,0,--,--,--,--,--,--,--,Mike Wallace,2015
2,09/20,DET,W26-16,1,1,3,38,12.7,22,0,--,--,--,--,--,--,--,Mike Wallace,2015
3,09/27,SD,W31-14,1,1,3,49,16.3,19,0,--,--,--,--,--,--,--,Mike Wallace,2015
4,10/04,@DEN,L20-23,1,0,8,83,10.4,18,1,--,--,--,--,--,--,--,Mike Wallace,2015
5,Bye,,,,,,,,,,,,,,,,,Mike Wallace,2015
6,10/18,KC,W16-10,1,1,2,23,11.5,13,0,--,--,--,--,--,--,--,Mike Wallace,2015
7,10/25,@DET,W28-19,1,1,4,36,9.0,17,0,--,--,--,--,--,--,--,Mike Wallace,2015
8,11/01,@CHI,W23-20,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Mike Wallace,2015
9,11/08,STL,W21-18,1,1,1,4,4.0,4,0,--,--,--,--,--,--,--,Mike Wallace,2015
10,11/15,@OAK,W30-14,1,1,1,22,22.0,22,0,--,--,--,--,--,--,--,Mike Wallace,2015
11,11/22,GB,L13-30,1,1,0,0,--,--,0,1,6,6.0,6,0,--,--,Mike Wallace,2015
12,11/29,@ATL,W20-10,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Mike Wallace,2015
13,12/06,SEA,L7-38,1,0,2,43,21.5,25,0,--,--,--,--,--,--,--,Mike Wallace,2015
14,12/10,@ARI,L20-23,1,1,3,42,14.0,23,1,--,--,--,--,--,--,--,Mike Wallace,2015
15,12/20,CHI,W38-17,1,0,3,37,12.3,34,0,--,--,--,--,--,--,--,Mike Wallace,2015
16,12/27,NYG,W49-17,1,0,2,11,5.5,8,0,--,--,--,--,--,--,--,Mike Wallace,2015
17,01/03,@GB,W20-13,1,1,1,22,22.0,22,0,--,--,--,--,--,--,--,Mike Wallace,2015
1,09/07,NE,W33-20,1,1,7,81,11.6,22,1,--,--,--,--,--,1,1,Mike Wallace,2014
2,09/14,@BUF,L10-29,1,1,5,56,11.2,18,1,--,--,--,--,--,--,--,Mike Wallace,2014
3,09/21,KC,L15-34,1,1,5,74,14.8,30,0,1,12,12.0,12,0,--,--,Mike Wallace,2014
4,09/28,@OAK,W38-14,1,1,3,35,11.7,16,1,1,0,0.0,0,0,1,0,Mike Wallace,2014
5,Bye,,,,,,,,,,,,,,,,,Mike Wallace,2014
6,10/12,GB,L24-27,1,1,5,67,13.4,25,1,--,--,--,--,--,--,--,Mike Wallace,2014
7,10/19,@CHI,W27-14,1,1,5,46,9.2,12,1,1,4,4.0,4,0,--,--,Mike Wallace,2014
8,10/26,@JAC,W27-13,1,1,2,59,29.5,50,0,--,--,--,--,--,--,--,Mike Wallace,2014
9,11/02,SD,W37-0,1,1,3,50,16.7,38,0,--,--,--,--,--,--,--,Mike Wallace,2014
10,11/09,@DET,L16-20,1,1,5,51,10.2,20,1,--,--,--,--,--,--,--,Mike Wallace,2014
11,11/13,BUF,W22-9,1,1,4,38,9.5,17,0,--,--,--,--,--,--,--,Mike Wallace,2014
12,11/23,@DEN,L36-39,1,1,4,35,8.8,11,1,--,--,--,--,--,--,--,Mike Wallace,2014
13,12/01,@NYJ,W16-13,1,1,6,69,11.5,25,0,--,--,--,--,--,--,--,Mike Wallace,2014
14,12/07,BAL,L13-28,1,1,3,39,13.0,17,0,--,--,--,--,--,--,--,Mike Wallace,2014
15,12/14,@NE,L13-41,1,1,5,104,20.8,50,1,1,0,0.0,0,0,--,--,Mike Wallace,2014
16,12/21,MIN,W37-35,1,1,5,58,11.6,16T,2,--,--,--,--,--,--,--,Mike Wallace,2014
17,12/28,NYJ,L24-37,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Mike Wallace,2014
1,09/08,@CLE,W23-10,1,1,1,15,15.0,15,0,--,--,--,--,--,--,--,Mike Wallace,2013
2,09/15,@IND,W24-20,1,1,9,115,12.8,34,1,--,--,--,--,--,--,--,Mike Wallace,2013
3,09/22,ATL,W27-23,1,1,2,22,11.0,12,0,--,--,--,--,--,--,--,Mike Wallace,2013
4,09/30,@NO,L17-38,1,1,3,24,8.0,10,0,--,--,--,--,--,--,--,Mike Wallace,2013
5,10/06,BAL,L23-26,1,1,7,105,15.0,49,0,--,--,--,--,--,--,--,Mike Wallace,2013
6,Bye,,,,,,,,,,,,,,,,,Mike Wallace,2013
7,10/20,BUF,L21-23,1,1,5,76,15.2,46,0,1,12,12.0,12,0,--,--,Mike Wallace,2013
8,10/27,@NE,L17-27,1,1,3,41,13.7,25,0,1,8,8.0,8,0,--,--,Mike Wallace,2013
9,10/31,CIN,W22-20,1,1,6,82,13.7,40,0,--,--,--,--,--,--,--,Mike Wallace,2013
10,11/11,@TB,L19-22,1,1,4,15,3.8,11,0,--,--,--,--,--,--,--,Mike Wallace,2013
11,11/17,SD,W20-16,1,1,4,39,9.8,17,0,--,--,--,--,--,--,--,Mike Wallace,2013
12,11/24,CAR,L16-20,1,1,5,127,25.4,57,1,--,--,--,--,--,--,--,Mike Wallace,2013
13,12/01,@NYJ,W23-3,1,1,7,82,11.7,28T,1,--,--,--,--,--,--,--,Mike Wallace,2013
14,12/08,@PIT,W34-28,1,1,2,19,9.5,12,0,--,--,--,--,--,--,--,Mike Wallace,2013
15,12/15,NE,W24-20,1,1,6,105,17.5,39T,1,1,13,13.0,13,0,--,--,Mike Wallace,2013
16,12/22,@BUF,L0-19,1,1,4,38,9.5,13,0,--,--,--,--,--,--,--,Mike Wallace,2013
17,12/29,NYJ,L7-20,1,1,5,25,5.0,13,1,--,--,--,--,--,--,--,Mike Wallace,2013
1,09/09,@DEN,L19-31,1,1,4,37,9.3,14,1,--,--,--,--,--,--,--,Mike Wallace,2012
2,09/16,NYJ,W27-10,1,1,5,74,14.8,37T,1,--,--,--,--,--,--,--,Mike Wallace,2012
3,09/23,@OAK,L31-34,1,1,8,123,15.4,22T,1,1,1,1.0,1,0,1,0,Mike Wallace,2012
4,Bye,,,,,,,,,,,,,,,,,Mike Wallace,2012
5,10/07,PHI,W16-14,1,1,2,17,8.5,9,0,--,--,--,--,--,--,--,Mike Wallace,2012
6,10/11,@TEN,L23-26,1,1,2,94,47.0,82T,1,--,--,--,--,--,--,--,Mike Wallace,2012
7,10/21,@CIN,W24-17,1,1,8,52,6.5,12,0,2,7,3.5,13,0,--,--,Mike Wallace,2012
8,10/28,WAS,W27-12,1,1,7,62,8.9,14,0,--,--,--,--,--,--,--,Mike Wallace,2012
9,11/04,@NYG,W24-20,1,1,3,66,22.0,51T,1,--,--,--,--,--,--,--,Mike Wallace,2012
10,11/12,KC,W16-13,1,1,3,14,4.7,7T,1,--,--,--,--,--,--,--,Mike Wallace,2012
11,11/18,BAL,L10-13,1,1,4,24,6.0,13,0,--,--,--,--,--,1,1,Mike Wallace,2012
12,11/25,@CLE,L14-20,1,1,1,9,9.0,9,0,--,--,--,--,--,--,--,Mike Wallace,2012
13,12/02,@BAL,W23-20,1,1,5,44,8.8,15,0,--,--,--,--,--,--,--,Mike Wallace,2012
14,12/09,SD,L24-34,1,1,7,112,16.0,40T,2,1,0,0.0,0,0,--,--,Mike Wallace,2012
15,12/16,@DAL,L24-27,1,1,4,95,23.8,60,0,--,--,--,--,--,--,--,Mike Wallace,2012
16,12/23,CIN,L10-13,1,0,1,13,13.0,13,0,1,-1,-1.0,-1,0,--,--,Mike Wallace,2012
1,09/11,@BAL,L7-35,1,1,8,107,13.4,26,0,--,--,--,--,--,--,--,Mike Wallace,2011
2,09/18,SEA,W24-0,1,1,8,126,15.8,53,1,--,--,--,--,--,--,--,Mike Wallace,2011
3,09/25,@IND,W23-20,1,1,5,144,28.8,81T,1,--,--,--,--,--,--,--,Mike Wallace,2011
4,10/02,@HOU,L10-17,1,1,4,77,19.3,40,0,--,--,--,--,--,--,--,Mike Wallace,2011
5,10/09,TEN,W38-17,1,1,6,82,13.7,40T,1,1,8,8.0,8,0,--,--,Mike Wallace,2011
6,10/16,JAC,W17-13,1,1,2,76,38.0,48,1,--,--,--,--,--,--,--,Mike Wallace,2011
7,10/23,@ARI,W32-20,1,1,3,118,39.3,95T,1,--,--,--,--,--,--,--,Mike Wallace,2011
8,10/30,NE,W25-17,1,1,7,70,10.0,16,0,--,--,--,--,--,--,--,Mike Wallace,2011
9,11/06,BAL,L20-23,1,1,4,68,17.0,25T,1,--,--,--,--,--,1,1,Mike Wallace,2011
10,11/13,@CIN,W24-17,1,1,6,54,9.0,13,0,2,31,15.5,16,0,--,--,Mike Wallace,2011
11,Bye,,,,,,,,,,,,,,,,,Mike Wallace,2011
12,11/27,@KC,W13-9,1,0,2,17,8.5,9,0,--,--,--,--,--,--,--,Mike Wallace,2011
13,12/04,CIN,W35-7,1,1,3,38,12.7,19T,2,1,-3,-3.0,-3,0,--,--,Mike Wallace,2011
14,12/08,CLE,W14-3,1,1,4,57,14.3,22,0,1,21,21.0,21,0,--,--,Mike Wallace,2011
15,12/19,@SF,L3-20,1,1,5,66,13.2,36,0,--,--,--,--,--,--,--,Mike Wallace,2011
16,12/24,STL,W27-0,1,0,4,82,20.5,46,0,--,--,--,--,--,--,--,Mike Wallace,2011
17,01/01,@CLE,W13-9,1,1,1,11,11.0,11,0,--,--,--,--,--,--,--,Mike Wallace,2011
1,09/12,ATL,W15-9,1,1,2,62,31.0,52,0,--,--,--,--,--,--,--,Mike Wallace,2010
2,09/19,@TEN,W19-11,1,1,2,25,12.5,15,0,--,--,--,--,--,--,--,Mike Wallace,2010
3,09/26,@TB,W38-13,1,1,3,100,33.3,46T,2,1,-1,-1.0,-1,0,--,--,Mike Wallace,2010
4,10/03,BAL,L14-17,1,1,2,24,12.0,20,0,1,1,1.0,1,0,--,--,Mike Wallace,2010
5,Bye,,,,,,,,,,,,,,,,,Mike Wallace,2010
6,10/17,CLE,W28-10,1,1,3,90,30.0,50,1,--,--,--,--,--,--,--,Mike Wallace,2010
7,10/24,@MIA,W23-22,1,1,2,53,26.5,53T,1,--,--,--,--,--,--,--,Mike Wallace,2010
8,10/31,@NO,L10-20,1,1,3,43,14.3,21,0,--,--,--,--,--,--,--,Mike Wallace,2010
9,11/08,@CIN,W27-21,1,1,5,110,22.0,39T,1,--,--,--,--,--,1,0,Mike Wallace,2010
10,11/14,NE,L26-39,1,1,8,136,17.0,33T,2,--,--,--,--,--,--,--,Mike Wallace,2010
11,11/21,OAK,W35-3,1,1,3,116,38.7,52T,1,1,19,19.0,19,0,--,--,Mike Wallace,2010
12,11/28,@BUF,W19-16,1,1,3,33,11.0,17,0,--,--,--,--,--,--,--,Mike Wallace,2010
13,12/05,@BAL,W13-10,1,1,5,76,15.2,24,0,--,--,--,--,--,--,--,Mike Wallace,2010
14,12/12,CIN,W23-7,1,1,5,78,15.6,33,0,1,12,12.0,12,0,--,--,Mike Wallace,2010
15,12/19,NYJ,L17-22,1,1,7,102,14.6,23,0,1,8,8.0,8,0,--,--,Mike Wallace,2010
16,12/23,CAR,W27-3,1,1,4,104,26.0,43T,1,--,--,--,--,--,--,--,Mike Wallace,2010
17,01/02,@CLE,W41-9,1,1,3,105,35.0,56T,1,--,--,--,--,--,--,--,Mike Wallace,2010
1,09/13,@DEN,L13-19,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Darren Waller,2015
2,09/20,@OAK,L33-37,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Darren Waller,2015
3,09/27,CIN,L24-28,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Darren Waller,2015
4,10/01,@PIT,W23-20,1,0,1,17,17.0,17,0,--,--,--,--,--,--,--,Darren Waller,2015
5,10/11,CLE,L30-33,1,1,1,1,1.0,1,0,--,--,--,--,--,--,--,Darren Waller,2015
6,10/18,@SF,L20-25,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Darren Waller,2015
7,10/26,@ARI,L18-26,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Darren Waller,2015
1,09/13,CAR,L9-20,1,0,2,17,8.5,13,0,--,--,--,--,--,--,--,Bryan Walters,2015
3,09/27,@NE,L17-51,1,0,2,28,14.0,23,0,--,--,--,--,--,--,--,Bryan Walters,2015
4,10/04,@IND,L13-16,1,0,2,27,13.5,14,0,--,--,--,--,--,--,--,Bryan Walters,2015
5,10/11,@TB,L31-38,1,0,4,64,16.0,24,0,--,--,--,--,--,--,--,Bryan Walters,2015
6,10/18,HOU,L20-31,1,0,8,87,10.9,29,0,--,--,--,--,--,--,--,Bryan Walters,2015
7,10/25,BUF,W34-31,1,1,1,5,5.0,5,0,--,--,--,--,--,--,--,Bryan Walters,2015
8,Bye,,,,,,,,,,,,,,,,,Bryan Walters,2015
9,11/08,@NYJ,L23-28,1,0,5,54,10.8,20T,1,--,--,--,--,--,--,--,Bryan Walters,2015
10,11/15,@BAL,W22-20,1,0,3,29,9.7,17,0,--,--,--,--,--,--,--,Bryan Walters,2015
11,11/19,TEN,W19-13,1,0,2,35,17.5,31,0,--,--,--,--,--,--,--,Bryan Walters,2015
12,11/29,SD,L25-31,1,0,1,4,4.0,4,0,--,--,--,--,--,--,--,Bryan Walters,2015
13,12/06,@TEN,L39-42,1,0,2,18,9.0,12,0,--,--,--,--,--,--,--,Bryan Walters,2015
14,12/13,IND,W51-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Bryan Walters,2015
15,12/20,ATL,L17-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Bryan Walters,2015
16,12/27,@NO,L27-38,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Bryan Walters,2015
17,01/03,@HOU,L6-30,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Bryan Walters,2015
1,09/04,GB,W36-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Bryan Walters,2014
2,09/14,@SD,L21-30,1,0,2,17,8.5,17,0,--,--,--,--,--,--,--,Bryan Walters,2014
3,09/21,DEN,W26-20,1,0,2,22,11.0,11,0,--,--,--,--,--,--,--,Bryan Walters,2014
4,Bye,,,,,,,,,,,,,,,,,Bryan Walters,2014
5,10/06,@WAS,W27-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Bryan Walters,2014
